timestamp,eth_open,eth_high,eth_low,eth_close,eth_volume,btc_open,btc_high,btc_low,btc_close,btc_volume
2022-10-15 01:00:00,1295.97,1300.76,1293.52,1298.16,9058.3676,19200.87,19209.91,19171.76,19173.58,4223.08523
2022-10-15 02:00:00,1298.16,1300.76,1295.07,1299.0,8092.8702,19173.58,19206.23,19133.24,19197.08,5097.43649
2022-10-15 03:00:00,1299.0,1301.69,1297.36,1300.26,7500.1604,19197.54,19217.8,19178.59,19200.99,3597.59216
2022-10-15 04:00:00,1300.27,1301.15,1298.0,1298.52,5513.1646,19200.99,19211.98,19175.82,19187.86,3482.91769
2022-10-15 05:00:00,1298.52,1298.89,1292.25,1295.3,13263.7888,19187.86,19194.09,19153.0,19175.92,4116.33132
2022-10-15 06:00:00,1295.31,1296.18,1291.38,1293.56,8714.0622,19175.92,19187.2,19157.96,19168.2,4399.46671
2022-10-15 07:00:00,1293.55,1295.33,1290.54,1294.99,8909.0432,19167.88,19182.47,19133.16,19169.79,4199.01182
2022-10-15 08:00:00,1294.99,1295.24,1277.07,1280.47,28874.86,19170.43,19176.27,19037.39,19070.68,9938.26623
2022-10-15 09:00:00,1280.48,1284.7,1278.44,1280.22,18500.4773,19069.85,19125.0,19063.39,19107.75,6534.5833
2022-10-15 10:00:00,1280.22,1288.02,1277.01,1284.88,13973.8361,19108.28,19179.63,19093.8,19155.33,5635.20028
2022-10-15 11:00:00,1284.87,1287.95,1283.79,1287.42,6665.7721,19156.35,19168.85,19139.1,19167.33,3351.25439
2022-10-15 12:00:00,1287.41,1288.89,1284.8,1285.34,8028.6051,19167.33,19199.0,19151.05,19168.62,4222.05112
2022-10-15 13:00:00,1285.35,1290.59,1279.1,1288.96,17413.0986,19168.47,19181.24,19094.01,19168.68,6914.40186
2022-10-15 14:00:00,1288.97,1291.8,1285.44,1288.51,10902.8615,19168.09,19184.99,19118.47,19144.29,4644.3647
2022-10-15 15:00:00,1288.51,1288.99,1284.81,1286.08,7887.2064,19144.29,19148.7,19117.08,19127.95,3029.89091
2022-10-15 16:00:00,1286.09,1289.92,1282.86,1285.37,7627.347,19127.95,19163.39,19110.88,19125.56,4000.93497
2022-10-15 17:00:00,1285.38,1287.0,1281.62,1282.88,7833.0024,19126.24,19139.0,19095.84,19108.47,3752.37817
2022-10-15 18:00:00,1282.88,1285.64,1282.26,1283.17,7368.722,19108.47,19139.22,19102.68,19117.78,3554.48032
2022-10-15 19:00:00,1283.16,1283.68,1278.31,1282.47,17568.4788,19117.78,19125.86,19052.0,19102.17,4272.83494
2022-10-15 20:00:00,1282.46,1283.69,1279.23,1280.91,6585.7733,19102.65,19110.74,19080.3,19094.92,2831.02392
2022-10-15 21:00:00,1280.92,1280.92,1270.01,1275.56,18130.8582,19094.92,19098.12,19049.0,19068.59,3247.58962
2022-10-15 22:00:00,1275.55,1276.5,1270.52,1271.0,11719.0132,19067.9,19091.42,19041.0,19061.09,4603.80392
2022-10-15 23:00:00,1271.01,1279.83,1263.64,1274.92,28157.239,19060.02,19131.0,18975.18,19069.39,9220.31842
2022-10-16 00:00:00,1274.93,1281.86,1274.67,1281.56,11567.9416,19068.4,19146.07,19063.74,19139.32,5284.07914
2022-10-16 01:00:00,1281.55,1286.69,1278.46,1282.69,9713.0889,19139.32,19170.82,19106.71,19142.51,4094.85504
2022-10-16 02:00:00,1282.69,1285.8,1280.27,1281.93,6539.5587,19142.51,19167.32,19101.82,19114.74,3175.5172
2022-10-16 03:00:00,1281.92,1283.87,1280.97,1283.63,4272.067,19114.74,19137.41,19103.77,19123.43,3084.98133
2022-10-16 04:00:00,1283.63,1286.74,1282.74,1284.58,7200.261,19123.43,19159.87,19110.35,19135.38,4186.45847
2022-10-16 05:00:00,1284.59,1288.99,1282.89,1284.65,9757.5257,19135.38,19162.82,19121.95,19150.56,4456.55554
2022-10-16 06:00:00,1284.65,1284.83,1281.12,1284.24,5931.3806,19150.9,19154.94,19115.37,19133.1,3595.55046
2022-10-16 07:00:00,1284.24,1284.88,1281.76,1283.24,5797.5371,19133.1,19148.71,19115.0,19134.31,2868.37131
2022-10-16 08:00:00,1283.24,1290.27,1283.24,1288.87,11852.4559,19134.31,19195.0,19130.26,19165.58,5988.12516
2022-10-16 09:00:00,1288.88,1288.92,1284.4,1285.91,9355.0681,19165.58,19170.0,19135.88,19140.89,4401.44908
2022-10-16 10:00:00,1285.9,1286.47,1279.31,1281.68,12577.2886,19140.59,19152.81,19087.37,19129.37,5505.29033
2022-10-16 11:00:00,1281.68,1284.92,1280.84,1284.03,7978.2175,19129.37,19155.0,19117.2,19144.69,3575.34037
2022-10-16 12:00:00,1284.03,1284.76,1279.3,1282.0,9336.312,19144.69,19151.3,19115.45,19133.61,4156.31915
2022-10-16 13:00:00,1282.0,1285.77,1281.44,1284.65,8604.9275,19133.94,19145.48,19118.4,19127.57,3671.0498
2022-10-16 14:00:00,1284.65,1285.6,1280.19,1283.12,8268.207,19127.57,19140.0,19104.16,19130.36,5559.74345
2022-10-16 15:00:00,1283.13,1287.79,1282.97,1286.35,8622.729,19130.64,19172.55,19124.17,19158.49,5224.01837
2022-10-16 16:00:00,1286.36,1287.96,1283.31,1284.55,9279.5036,19158.49,19168.98,19125.53,19139.03,4554.5939
2022-10-16 17:00:00,1284.55,1286.89,1283.33,1284.34,6613.3009,19139.93,19160.63,19128.58,19132.13,3216.21823
2022-10-16 18:00:00,1284.34,1284.43,1281.57,1283.06,4111.5829,19131.6,19149.52,19118.4,19134.11,2752.41957
2022-10-16 19:00:00,1283.05,1308.93,1282.67,1308.09,43053.3957,19134.11,19383.44,19130.0,19375.39,12902.63806
2022-10-16 20:00:00,1308.09,1315.35,1304.82,1310.5,30278.8044,19375.39,19425.84,19262.79,19329.63,10879.35646
2022-10-16 21:00:00,1310.49,1314.6,1290.72,1293.25,20824.1749,19329.63,19366.38,19101.0,19148.25,8143.90878
2022-10-16 22:00:00,1293.25,1314.92,1290.62,1308.32,26825.09,19148.25,19367.04,19116.85,19302.08,13812.81431
2022-10-16 23:00:00,1308.32,1309.93,1302.34,1305.95,14960.9446,19301.35,19318.55,19226.22,19262.98,6804.96534
2022-10-17 00:00:00,1305.96,1308.25,1298.25,1303.38,16397.2365,19262.98,19309.06,19208.59,19230.44,7352.58682
2022-10-17 01:00:00,1303.39,1305.51,1296.07,1296.96,13817.6177,19230.44,19239.74,19168.87,19177.47,5773.4672
2022-10-17 02:00:00,1296.97,1302.02,1296.42,1299.87,9158.5084,19177.47,19212.22,19166.72,19204.36,4406.59364
2022-10-17 03:00:00,1299.86,1302.38,1295.64,1301.59,9720.8305,19204.36,19207.8,19152.03,19186.38,4785.72113
2022-10-17 04:00:00,1301.58,1305.78,1298.35,1305.04,13461.362,19186.38,19238.85,19161.03,19226.25,5091.3319
2022-10-17 05:00:00,1305.05,1309.33,1304.62,1308.59,12170.9554,19226.25,19284.61,19224.18,19272.2,5994.20115
2022-10-17 06:00:00,1308.59,1312.22,1306.3,1307.06,13540.45,19272.2,19318.28,19223.65,19241.75,6766.60039
2022-10-17 07:00:00,1307.06,1314.6,1306.72,1312.22,16659.4592,19241.75,19318.05,19232.25,19295.58,9432.3439
2022-10-17 08:00:00,1312.22,1313.84,1307.52,1308.98,13341.8369,19295.58,19304.27,19244.03,19259.83,6895.50859
2022-10-17 09:00:00,1308.98,1320.85,1308.5,1317.98,20877.2897,19260.4,19366.6,19249.62,19336.64,8381.80286
2022-10-17 10:00:00,1317.97,1323.59,1317.75,1319.45,21807.6066,19336.64,19421.78,19336.48,19398.46,11464.06224
2022-10-17 11:00:00,1319.45,1325.91,1314.49,1317.41,27144.2461,19398.46,19545.22,19370.33,19457.58,14565.00419
2022-10-17 12:00:00,1317.41,1322.85,1313.73,1319.53,18657.146,19457.58,19584.39,19419.6,19518.0,13240.46219
2022-10-17 13:00:00,1319.52,1337.67,1319.13,1331.41,54276.4764,19516.97,19676.96,19516.97,19586.22,21859.49716
2022-10-17 14:00:00,1331.41,1337.0,1323.3,1326.0,33212.2889,19587.65,19650.0,19440.54,19473.84,19684.18437
2022-10-17 15:00:00,1326.0,1333.13,1323.91,1329.18,27859.8273,19474.66,19583.3,19430.0,19535.19,14383.83363
2022-10-17 16:00:00,1329.18,1331.0,1318.35,1321.08,22136.0896,19535.19,19592.55,19478.48,19511.0,11336.73552
2022-10-17 17:00:00,1321.09,1323.61,1316.83,1320.84,22527.9719,19511.0,19536.0,19456.49,19521.21,9787.54826
2022-10-17 18:00:00,1320.84,1322.26,1315.31,1320.79,17708.2789,19521.21,19547.03,19441.87,19516.74,8880.45801
2022-10-17 19:00:00,1320.79,1325.66,1319.31,1325.54,15517.6963,19516.74,19557.05,19483.97,19526.84,7483.153
2022-10-17 20:00:00,1325.55,1331.27,1324.19,1329.78,14614.6354,19527.66,19557.95,19505.82,19526.97,5367.88637
2022-10-17 21:00:00,1329.79,1333.48,1326.57,1330.63,9998.6044,19527.5,19545.32,19489.62,19514.57,3920.80854
2022-10-17 22:00:00,1330.63,1338.57,1326.35,1331.11,24195.8765,19514.57,19626.91,19471.8,19514.23,10845.21523
2022-10-17 23:00:00,1331.11,1334.17,1329.1,1331.4,11046.2035,19514.23,19573.61,19504.2,19549.86,5114.87005
2022-10-18 00:00:00,1331.39,1341.73,1329.33,1337.98,25464.9729,19548.48,19614.16,19506.73,19596.34,8413.31718
2022-10-18 01:00:00,1337.97,1339.93,1331.07,1332.83,16162.2854,19596.34,19624.03,19517.31,19536.16,6372.77909
2022-10-18 02:00:00,1332.82,1334.72,1327.6,1327.69,14705.9898,19536.0,19547.74,19480.0,19488.73,6023.65104
2022-10-18 03:00:00,1327.68,1337.39,1327.68,1333.31,18283.9432,19488.73,19575.57,19488.34,19547.9,8456.92391
2022-10-18 04:00:00,1333.3,1337.89,1331.69,1335.05,19044.0856,19548.68,19614.28,19539.7,19580.61,8288.60194
2022-10-18 05:00:00,1335.06,1335.64,1330.53,1332.01,14292.7995,19580.61,19588.66,19536.61,19553.5,6532.72309
2022-10-18 06:00:00,1332.02,1340.37,1330.29,1335.92,18055.5938,19553.5,19706.66,19524.37,19643.57,11900.87425
2022-10-18 07:00:00,1335.92,1338.29,1330.98,1336.74,24189.336,19643.55,19688.28,19561.51,19664.92,11245.31609
2022-10-18 08:00:00,1336.74,1337.25,1321.52,1322.78,27253.6431,19665.95,19673.0,19524.15,19534.45,11511.32767
2022-10-18 09:00:00,1322.77,1325.74,1318.15,1324.58,22146.6889,19535.29,19565.59,19470.0,19528.61,13364.22223
2022-10-18 10:00:00,1324.57,1329.25,1323.0,1325.07,13730.7907,19528.61,19583.35,19502.98,19532.16,8020.86041
2022-10-18 11:00:00,1325.07,1329.68,1325.07,1325.89,13209.8924,19532.17,19605.9,19528.83,19563.59,7994.03969
2022-10-18 12:00:00,1325.89,1333.5,1325.88,1331.12,20367.5782,19563.59,19650.31,19562.55,19626.76,9781.41456
2022-10-18 13:00:00,1331.13,1334.59,1319.92,1321.95,37830.8169,19626.02,19680.49,19527.86,19542.79,16075.99356
2022-10-18 14:00:00,1321.95,1325.0,1306.47,1308.28,52936.3387,19544.77,19575.34,19361.87,19416.96,20960.62427
2022-10-18 15:00:00,1308.27,1311.41,1298.08,1307.61,61632.5616,19415.77,19457.11,19280.11,19375.01,20692.74252
2022-10-18 16:00:00,1307.62,1312.23,1305.69,1309.93,17654.9037,19375.71,19442.0,19345.56,19411.75,12474.73485
2022-10-18 17:00:00,1309.92,1312.35,1306.03,1309.15,12981.5749,19412.65,19439.4,19362.6,19406.73,9745.65807
2022-10-18 18:00:00,1309.14,1310.06,1290.39,1293.46,40047.0285,19407.67,19412.94,19177.0,19220.87,14870.55807
2022-10-18 19:00:00,1293.47,1300.85,1286.72,1300.85,25266.978,19220.87,19222.18,19091.0,19216.21,15559.60257
2022-10-18 20:00:00,1300.84,1320.0,1298.51,1314.17,39326.5038,19217.79,19433.43,19195.44,19365.96,13852.98669
2022-10-18 21:00:00,1314.18,1315.33,1307.34,1310.4,9998.938,19364.74,19379.26,19217.0,19293.62,6073.84001
2022-10-18 22:00:00,1310.41,1314.46,1306.84,1312.6,12121.6537,19293.62,19335.44,19255.53,19320.5,6213.58009
2022-10-18 23:00:00,1312.59,1315.84,1308.02,1310.71,16024.0216,19321.45,19371.05,19305.1,19327.44,5886.70663
2022-10-19 00:00:00,1310.71,1313.5,1298.68,1300.89,17421.7518,19327.44,19360.16,19230.0,19234.0,8140.58971
2022-10-19 01:00:00,1300.89,1308.48,1298.33,1306.34,17855.8247,19233.04,19323.73,19213.99,19312.35,6427.17287
2022-10-19 02:00:00,1306.34,1307.42,1302.47,1306.13,10545.686,19311.47,19320.47,19248.06,19290.66,5409.19502
2022-10-19 03:00:00,1306.14,1306.99,1302.02,1305.16,8501.8958,19291.55,19305.38,19255.39,19281.63,4861.15781
2022-10-19 04:00:00,1305.25,1305.44,1300.38,1303.36,8780.7681,19281.01,19306.7,19252.8,19277.02,5209.70139
2022-10-19 05:00:00,1303.35,1306.25,1298.38,1301.37,14569.5738,19276.16,19308.34,19235.01,19255.11,7040.2944
2022-10-19 06:00:00,1301.36,1303.27,1291.93,1294.49,24756.3052,19254.29,19280.0,19146.8,19190.2,9914.24481
2022-10-19 07:00:00,1294.49,1301.15,1292.94,1299.77,14467.4346,19189.25,19243.59,19170.35,19218.11,8674.07469
2022-10-19 08:00:00,1299.77,1301.12,1294.16,1299.47,12902.1934,19218.59,19233.55,19147.31,19194.42,7504.72943
2022-10-19 09:00:00,1299.47,1307.53,1299.18,1306.55,15251.5237,19195.41,19281.81,19190.88,19268.16,7010.21293
2022-10-19 10:00:00,1306.55,1308.09,1299.86,1300.76,11375.3212,19268.16,19276.28,19180.3,19216.48,6378.47377
2022-10-19 11:00:00,1300.75,1301.46,1293.95,1300.25,16360.7447,19217.58,19225.85,19140.01,19200.84,8903.42547
2022-10-19 12:00:00,1300.24,1301.02,1295.21,1299.58,14613.8198,19201.42,19203.99,19104.0,19163.19,8886.35613
2022-10-19 13:00:00,1299.58,1305.91,1291.41,1293.42,28742.6633,19163.19,19250.0,19065.97,19123.8,14531.5973
2022-10-19 14:00:00,1293.43,1302.49,1290.0,1296.55,22443.6696,19124.71,19233.93,19100.01,19154.96,14221.42937
2022-10-19 15:00:00,1296.54,1308.39,1295.97,1304.76,18240.6792,19154.96,19301.69,19136.06,19266.43,11781.40518
2022-10-19 16:00:00,1304.76,1305.48,1296.55,1298.07,14239.8071,19267.94,19279.31,19170.02,19179.27,8483.00764
2022-10-19 17:00:00,1298.08,1298.66,1292.86,1295.64,15174.5874,19178.38,19193.75,19095.0,19183.19,9557.36392
2022-10-19 18:00:00,1295.63,1298.44,1293.25,1296.32,7934.1404,19183.19,19220.0,19164.0,19186.32,5744.13594
2022-10-19 19:00:00,1296.33,1298.34,1292.52,1296.94,10728.6243,19186.32,19233.72,19152.37,19232.59,6603.06663
2022-10-19 20:00:00,1296.95,1298.93,1287.5,1294.49,19472.2616,19231.63,19249.51,19134.39,19194.71,6972.17224
2022-10-19 21:00:00,1294.48,1296.18,1291.55,1294.33,5991.5921,19193.9,19208.4,19156.21,19194.37,2235.53236
2022-10-19 22:00:00,1294.33,1294.6,1281.0,1286.37,21508.2905,19194.37,19199.5,19100.0,19140.38,6470.05646
2022-10-19 23:00:00,1286.36,1289.0,1280.31,1285.09,16758.3522,19141.05,19163.78,19084.23,19123.97,5177.89991
2022-10-20 00:00:00,1285.09,1288.14,1270.36,1276.85,37284.3969,19123.35,19165.34,18900.0,18972.69,11705.65906
2022-10-20 01:00:00,1276.85,1281.55,1273.26,1279.79,19335.0168,18972.69,19054.62,18928.37,19047.02,8434.06759
2022-10-20 02:00:00,1279.8,1282.79,1277.74,1282.24,9530.3019,19047.02,19082.91,19014.83,19062.77,5010.28164
2022-10-20 03:00:00,1282.24,1282.74,1277.29,1279.98,10638.9717,19062.77,19068.24,19014.03,19042.09,4673.9595
2022-10-20 04:00:00,1279.98,1291.93,1279.72,1290.9,21007.231,19043.2,19210.0,19037.66,19183.68,10373.52693
2022-10-20 05:00:00,1290.9,1296.07,1289.67,1292.36,17118.957,19183.67,19199.88,19116.82,19141.23,7534.33386
2022-10-20 06:00:00,1292.37,1293.67,1288.57,1291.31,10570.0706,19140.67,19146.61,19092.95,19133.03,6125.28171
2022-10-20 07:00:00,1291.3,1293.95,1288.66,1292.43,12832.3575,19132.25,19167.95,19094.74,19145.94,7624.78133
2022-10-20 08:00:00,1292.42,1294.6,1290.28,1291.17,9825.4322,19145.1,19167.56,19106.22,19114.67,5774.67504
2022-10-20 09:00:00,1291.16,1296.31,1289.47,1296.3,9158.0463,19114.67,19195.31,19105.99,19185.79,6385.47331
2022-10-20 10:00:00,1296.31,1301.64,1293.01,1299.03,23156.7863,19186.29,19253.33,19131.79,19202.48,11136.31109
2022-10-20 11:00:00,1299.03,1302.36,1298.22,1299.64,9926.5274,19202.48,19231.45,19186.8,19208.09,6874.47746
2022-10-20 12:00:00,1299.65,1303.96,1292.14,1292.32,27113.7471,19208.09,19282.68,19133.57,19134.65,14192.99879
2022-10-20 13:00:00,1292.33,1301.5,1290.65,1297.9,30744.0353,19135.64,19219.0,19128.24,19173.18,13340.6781
2022-10-20 14:00:00,1297.9,1310.87,1297.83,1306.13,30118.8204,19173.06,19347.82,19168.63,19326.31,15758.34531
2022-10-20 15:00:00,1306.14,1307.75,1299.11,1299.83,14347.4166,19325.61,19338.66,19247.77,19253.3,8806.21981
2022-10-20 16:00:00,1299.84,1299.84,1287.66,1290.59,21765.5809,19253.88,19256.55,19143.71,19183.91,13546.4121
2022-10-20 17:00:00,1290.58,1290.76,1283.06,1284.81,24138.4159,19183.14,19187.8,19063.89,19099.11,12792.21331
2022-10-20 18:00:00,1284.82,1290.51,1277.55,1288.9,25264.3827,19099.3,19101.55,18964.02,19062.89,16407.21592
2022-10-20 19:00:00,1288.9,1290.8,1282.39,1284.56,12599.5488,19063.93,19117.87,19028.36,19063.82,10286.36239
2022-10-20 20:00:00,1284.57,1286.65,1271.96,1282.55,21030.0954,19063.04,19088.0,18929.38,19031.08,10416.99095
2022-10-20 21:00:00,1282.55,1288.01,1278.83,1284.82,7634.2779,19031.01,19098.0,18994.42,19073.92,4726.063
2022-10-20 22:00:00,1284.83,1286.5,1279.04,1282.96,11266.1328,19073.92,19094.44,19000.17,19034.04,6218.17595
2022-10-20 23:00:00,1282.96,1284.5,1278.17,1282.57,12125.0609,19034.04,19050.7,18979.17,19041.92,5385.62653
2022-10-21 00:00:00,1282.57,1286.57,1278.81,1284.84,16299.3423,19041.92,19066.23,18999.0,19049.62,8370.34035
2022-10-21 01:00:00,1284.84,1287.71,1282.56,1286.57,11462.4896,19048.83,19074.4,19022.36,19065.24,5416.67906
2022-10-21 02:00:00,1286.58,1291.5,1285.92,1289.79,8702.4857,19065.86,19131.39,19058.26,19110.37,6047.32632
2022-10-21 03:00:00,1289.79,1292.5,1286.83,1287.54,5950.9062,19109.49,19125.42,19043.52,19051.77,5370.16252
2022-10-21 04:00:00,1287.53,1290.35,1284.95,1288.28,9918.7416,19051.19,19082.4,19025.0,19047.46,6134.23761
2022-10-21 05:00:00,1288.29,1290.2,1286.76,1288.02,7830.2838,19046.74,19066.19,19026.47,19043.53,5036.80784
2022-10-21 06:00:00,1288.03,1291.05,1284.79,1285.44,8343.1344,19043.53,19071.96,19029.18,19036.68,5522.63148
2022-10-21 07:00:00,1285.44,1290.28,1282.64,1284.59,14403.6819,19036.68,19084.17,18991.69,19027.86,8473.07587
2022-10-21 08:00:00,1284.6,1285.0,1274.11,1278.12,24449.0507,19028.68,19041.96,18939.0,18980.39,11361.98326
2022-10-21 09:00:00,1278.12,1282.17,1272.73,1280.39,21817.6782,18981.0,19030.84,18900.0,19011.0,12323.68045
2022-10-21 10:00:00,1280.39,1281.81,1277.52,1281.49,8840.4147,19011.0,19018.52,18956.63,19003.17,8187.22723
2022-10-21 11:00:00,1281.49,1281.49,1274.91,1275.52,12268.3814,19003.63,19011.91,18940.78,18945.65,8168.22817
2022-10-21 12:00:00,1275.53,1275.78,1252.65,1269.59,68890.8703,18944.99,18948.31,18650.0,18879.27,25331.99058
2022-10-21 13:00:00,1269.6,1286.19,1268.25,1285.86,65152.001,18879.27,19083.14,18856.4,19065.36,32384.98637
2022-10-21 14:00:00,1285.87,1290.49,1275.49,1279.66,35635.9587,19064.5,19129.44,18937.5,18976.14,25136.91939
2022-10-21 15:00:00,1279.66,1297.91,1277.13,1297.47,28754.9371,18976.14,19174.16,18947.82,19168.25,20846.55652
2022-10-21 16:00:00,1297.46,1303.05,1295.51,1296.96,37959.0155,19168.44,19229.0,19103.04,19127.76,19095.72365
2022-10-21 17:00:00,1296.96,1303.84,1294.84,1298.63,18467.8935,19127.76,19174.52,19089.0,19150.98,12443.99881
2022-10-21 18:00:00,1298.64,1303.6,1295.1,1296.05,12907.1565,19150.98,19205.39,19120.35,19139.66,11396.9465
2022-10-21 19:00:00,1296.05,1305.66,1295.29,1303.3,16921.3646,19140.52,19250.0,19135.0,19189.22,12163.27879
2022-10-21 20:00:00,1303.29,1306.97,1300.62,1302.67,13589.1906,19189.22,19249.73,19157.31,19177.82,8094.35949
2022-10-21 21:00:00,1302.66,1302.95,1297.25,1299.02,7844.6204,19177.82,19179.91,19137.68,19153.8,3850.45479
2022-10-21 22:00:00,1299.03,1301.45,1298.32,1301.4,6336.5372,19154.12,19192.91,19153.22,19189.37,4508.82526
2022-10-21 23:00:00,1301.41,1301.85,1298.52,1299.75,5330.6627,19189.37,19193.48,19160.0,19164.37,3644.33738
2022-10-22 00:00:00,1299.76,1303.17,1298.48,1301.89,7524.2488,19164.37,19179.61,19147.64,19164.71,4479.4438
2022-10-22 01:00:00,1301.89,1304.68,1298.67,1298.98,6311.3095,19164.39,19183.39,19145.3,19155.82,4021.17046
2022-10-22 02:00:00,1298.98,1300.82,1294.73,1296.07,7791.5119,19155.82,19164.54,19119.6,19128.58,4282.99174
2022-10-22 03:00:00,1296.08,1299.17,1294.32,1298.81,6357.0925,19128.78,19159.55,19112.72,19151.22,4821.38404
2022-10-22 04:00:00,1298.82,1300.26,1297.07,1297.24,5242.2606,19150.36,19163.25,19146.4,19148.21,3495.25767
2022-10-22 05:00:00,1297.25,1297.78,1294.98,1296.53,5820.3353,19148.21,19157.54,19137.36,19141.13,3306.47343
2022-10-22 06:00:00,1296.52,1298.76,1296.24,1297.78,5703.8665,19140.56,19150.0,19132.71,19144.58,3059.10079
2022-10-22 07:00:00,1297.77,1300.55,1297.77,1299.69,5676.1095,19144.58,19177.01,19143.71,19163.58,4538.3563
2022-10-22 08:00:00,1299.69,1302.52,1299.69,1300.62,8297.8012,19163.58,19176.94,19151.53,19155.28,4370.25205
2022-10-22 09:00:00,1300.63,1302.65,1299.62,1299.72,7096.4897,19154.67,19174.69,19140.0,19142.66,4221.31603
2022-10-22 10:00:00,1299.72,1305.17,1299.57,1304.42,8890.4733,19142.66,19171.67,19140.57,19167.28,3761.50509
2022-10-22 11:00:00,1304.43,1307.98,1303.5,1305.67,10512.794,19167.28,19188.0,19158.78,19178.66,4815.93693
2022-10-22 12:00:00,1305.67,1310.74,1302.93,1305.99,16688.2056,19178.99,19204.4,19155.0,19182.02,6126.74818
2022-10-22 13:00:00,1306.0,1316.01,1305.99,1310.3,30391.441,19182.03,19257.0,19181.91,19196.56,8854.36782
2022-10-22 14:00:00,1310.29,1315.68,1310.29,1315.67,10202.1434,19196.56,19250.21,19195.83,19236.2,5789.55276
2022-10-22 15:00:00,1315.67,1318.97,1313.24,1316.38,16163.4963,19235.84,19257.0,19208.06,19235.65,6212.36133
2022-10-22 16:00:00,1316.38,1320.2,1312.81,1314.99,16514.9905,19234.8,19248.85,19170.0,19193.86,7380.79674
2022-10-22 17:00:00,1314.98,1315.3,1310.8,1311.31,10807.1921,19193.86,19208.8,19140.3,19152.02,5288.17633
2022-10-22 18:00:00,1311.32,1311.87,1306.72,1311.72,8239.4996,19152.05,19179.99,19134.0,19170.15,5194.3186
2022-10-22 19:00:00,1311.72,1314.93,1310.79,1314.19,5954.8377,19169.93,19188.92,19163.09,19183.83,3743.83195
2022-10-22 20:00:00,1314.19,1316.52,1312.35,1316.13,4320.069,19183.83,19224.99,19173.79,19216.76,3585.44143
2022-10-22 21:00:00,1316.13,1318.51,1312.14,1317.05,7971.3796,19216.01,19224.99,19190.46,19201.97,3074.33136
2022-10-22 22:00:00,1317.04,1317.38,1313.77,1315.25,4241.1062,19201.97,19208.9,19183.77,19192.32,3478.38479
2022-10-22 23:00:00,1315.24,1316.96,1312.99,1313.61,5058.0469,19192.97,19208.0,19190.0,19204.35,2502.40875
2022-10-23 00:00:00,1313.62,1314.28,1309.57,1311.44,6755.4866,19204.29,19219.76,19189.74,19195.63,3435.8321
2022-10-23 01:00:00,1311.45,1312.16,1304.63,1308.35,9668.8915,19195.64,19204.35,19163.32,19179.22,3563.03776
2022-10-23 02:00:00,1308.36,1314.18,1308.12,1312.39,6128.2972,19179.22,19208.53,19175.0,19196.97,4286.22107
2022-10-23 03:00:00,1312.38,1314.81,1311.61,1313.22,5775.3206,19196.98,19202.0,19184.37,19197.59,3475.04801
2022-10-23 04:00:00,1313.22,1314.72,1308.93,1309.85,5497.9502,19197.55,19221.71,19173.51,19185.28,4987.9334
2022-10-23 05:00:00,1309.84,1311.36,1308.02,1308.72,5083.0296,19185.28,19195.32,19170.0,19178.98,3849.71703
2022-10-23 06:00:00,1308.71,1310.29,1306.82,1309.21,9012.0023,19178.98,19188.5,19156.6,19177.36,3974.53783
2022-10-23 07:00:00,1309.22,1309.98,1307.67,1309.57,5639.2297,19176.64,19179.2,19148.01,19162.37,3982.02649
2022-10-23 08:00:00,1309.57,1311.63,1308.88,1311.62,4310.941,19162.16,19186.04,19150.0,19184.09,3246.59783
2022-10-23 09:00:00,1311.63,1311.95,1308.94,1309.88,6571.8446,19184.09,19188.7,19176.77,19184.13,2989.4832
2022-10-23 10:00:00,1309.88,1310.07,1307.59,1309.57,7937.873,19184.13,19188.08,19164.5,19170.01,3048.88004
2022-10-23 11:00:00,1309.57,1309.58,1301.3,1304.14,27701.2452,19170.0,19172.7,19125.63,19151.78,6186.1326
2022-10-23 12:00:00,1304.13,1309.44,1299.44,1306.92,16099.7233,19151.24,19158.84,19070.11,19150.81,7081.5189
2022-10-23 13:00:00,1306.92,1309.32,1305.59,1308.27,9520.2465,19151.54,19180.31,19142.0,19176.27,4613.19817
2022-10-23 14:00:00,1308.28,1312.36,1308.27,1311.17,14920.7544,19176.27,19210.54,19173.61,19187.66,5747.12672
2022-10-23 15:00:00,1311.16,1316.5,1311.16,1313.6,15614.5928,19187.17,19213.14,19178.31,19190.14,4682.45297
2022-10-23 16:00:00,1313.6,1314.87,1311.19,1312.44,8517.1099,19190.14,19203.98,19169.18,19178.34,4365.88969
2022-10-23 17:00:00,1312.45,1330.88,1311.56,1328.69,39750.4422,19178.69,19500.0,19171.0,19476.02,16962.35381
2022-10-23 18:00:00,1328.69,1335.0,1325.16,1329.4,25668.8993,19474.75,19553.96,19399.65,19437.83,18875.17234
2022-10-23 19:00:00,1329.4,1333.57,1329.4,1330.85,9116.8035,19438.41,19522.11,19436.73,19499.83,7647.73763
2022-10-23 20:00:00,1330.85,1337.0,1328.72,1330.09,16923.2972,19500.38,19522.95,19441.96,19496.63,8346.94465
2022-10-23 21:00:00,1330.09,1338.23,1329.58,1336.65,15896.0412,19496.03,19599.0,19445.68,19538.12,7443.4667
2022-10-23 22:00:00,1336.65,1371.55,1336.58,1365.51,130904.4395,19538.12,19695.0,19538.11,19592.96,22269.34564
